03/Jul/2022 00:53,,,,69,63.9,23.1,24.3,31.4,18.0,0.4,,23.5,301.9,,,11.1,1.8
03/Jul/2022 00:54,,,,69,63.9,23.1,24.3,31.4,18.0,0.4,,23.5,301.8,,,8.3,-3.8
03/Jul/2022 00:55,,,,69,63.9,23.1,24.3,31.4,18.0,0.4,,23.5,301.8,,,21.3,3.4
03/Jul/2022 00:56,,,,69,63.9,23.1,24.3,31.4,18.0,0.4,,23.5,301.8,,,14.1,0.2
03/Jul/2022 00:57,,,,69,63.8,23.1,24.3,31.4,18.0,0.4,,23.5,301.9,,,8.1,-7.0
03/Jul/2022 00:58,,,,69,63.8,23.1,24.3,31.4,18.0,0.4,,23.6,301.8,,,3.8,5.0
03/Jul/2022 00:59,,,,69,63.8,23.1,24.3,31.4,18.0,0.4,,23.4,301.8,,,22.6,2.3
03/Jul/2022 01:00,,,,69,63.8,23.1,24.3,31.4,18.0,0.4,,23.5,301.8,,,2.0,-8.9
03/Jul/2022 01:01,,,,69,63.8,23.1,24.3,31.4,18.0,0.4,,23.6,301.9,,,-0.2,-7.3
03/Jul/2022 01:02,,,,69,63.9,23.1,24.3,31.4,18.0,0.4,,23.4,301.8,,,17.2,-5.6
03/Jul/2022 01:03,,,,69,63.9,23.1,24.3,31.4,18.0,0.4,,23.4,301.9,,,25.5,11.5
03/Jul/2022 01:04,,,,69,63.8,23.1,24.3,31.4,18.0,0.4,,23.5,301.8,,,8.3,2.9
03/Jul/2022 01:05,,,,69,63.9,23.1,24.3,31.3,17.9,0.4,,23.5,301.9,,,11.6,-6.5
03/Jul/2022 01:06,,,,69,63.9,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,3.4,-3.7
03/Jul/2022 01:07,,,,69,63.9,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,14.7,11.4
03/Jul/2022 01:08,,,,69,63.9,23.1,24.3,31.3,17.9,0.4,,23.4,301.8,,,23.3,-5.6
03/Jul/2022 01:09,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,13.0,-1.2
03/Jul/2022 01:10,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,11.7,-4.7
03/Jul/2022 01:11,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,18.8,-0.1
03/Jul/2022 01:12,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,14.1,-4.0
03/Jul/2022 01:13,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,7.0,-4.4
03/Jul/2022 01:14,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,20.7,-2.7
03/Jul/2022 01:15,,,,69,63.8,23.0,24.3,31.3,17.9,0.4,,23.5,301.8,,,23.8,3.0
03/Jul/2022 01:16,,,,68,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.9,,,7.8,-2.5
03/Jul/2022 01:17,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.9,,,15.1,-1.5
03/Jul/2022 01:18,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.9,,,12.8,4.8
03/Jul/2022 01:19,,,,69,63.7,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,10.7,3.9
03/Jul/2022 01:20,,,,69,63.7,23.0,24.3,31.3,17.9,0.4,,23.4,301.8,,,18.5,-0.1
03/Jul/2022 01:21,,,,69,63.8,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,11.2,2.0
03/Jul/2022 01:22,,,,68,63.7,23.1,24.3,31.3,17.9,0.4,,23.4,301.9,,,11.8,-0.2
03/Jul/2022 01:23,,,,68,63.7,23.1,24.3,31.3,17.9,0.4,,23.4,301.8,,,13.8,-0.8
03/Jul/2022 01:24,,,,69,63.7,23.1,24.3,31.3,17.9,0.4,,23.4,301.8,,,14.5,0.3
03/Jul/2022 01:25,,,,69,63.7,23.1,24.3,31.3,17.9,0.4,,23.5,301.9,,,13.6,0.5
03/Jul/2022 01:26,,,,69,63.6,23.1,24.3,31.3,17.9,0.4,,23.5,301.8,,,14.0,2.2
03/Jul/2022 01:27,,,,69,63.7,23.1,24.3,31.3,17.9,0.4,,23.4,301.9,,,15.3,-5.7
03/Jul/2022 01:28,,,,69,63.7,23.1,24.3,31.3,17.9,0.4,,23.4,301.9,,,10.1,1.5
03/Jul/2022 01:29,,,,69,63.8,23.0,24.4,31.3,17.9,0.4,,23.4,301.8,,,26.1,-3.4
03/Jul/2022 01:30,,,,69,63.7,23.1,24.4,31.3,17.9,0.4,,23.5,301.8,,,3.8,-11.7
03/Jul/2022 01:31,,,,69,63.6,23.1,24.4,31.3,17.9,0.4,,23.6,301.8,,,0.1,3.1
03/Jul/2022 01:32,,,,69,63.6,23.1,24.4,31.3,17.9,0.4,,23.6,301.8,,,-1.8,-3.2
03/Jul/2022 01:33,,,,69,63.6,23.1,24.4,31.3,17.9,0.4,,23.6,301.8,,,1.1,-3.4
03/Jul/2022 01:34,,,,69,63.6,23.0,24.4,31.3,17.9,0.4,,23.4,301.8,,,14.4,-0.5
03/Jul/2022 01:35,,,,69,63.6,23.1,24.4,31.3,17.9,0.4,,23.4,301.8,,,8.6,-0.3
03/Jul/2022 01:36,,,,69,63.6,23.1,24.4,31.3,17.9,0.4,,23.5,301.9,,,4.6,1.5
03/Jul/2022 01:37,,,,69,63.6,23.1,24.4,31.3,17.9,0.4,,23.5,301.8,,,8.4,-2.1
03/Jul/2022 01:38,,,,69,63.6,22.9,24.4,31.3,17.9,0.4,,23.5,301.9,,,31.2,5.5
03/Jul/2022 01:39,,,,69,63.6,23.0,24.4,31.3,17.9,0.4,,23.4,301.8,,,17.5,-2.7
03/Jul/2022 01:40,,,,69,63.6,23.0,24.4,31.3,17.9,0.4,,23.4,301.8,,,29.8,8.6
03/Jul/2022 01:41,,,,69,63.5,23.0,24.4,31.3,17.9,0.4,,23.5,301.8,,,8.7,-10.4
03/Jul/2022 01:42,,,,69,63.5,23.0,24.4,31.3,17.9,0.4,,23.4,301.8,,,13.5,0.3
03/Jul/2022 01:43,,,,69,63.6,23.0,24.4,31.3,17.9,0.4,,23.4,301.7,,,18.4,-2.5
03/Jul/2022 01:44,,,,69,63.5,23.1,24.4,31.3,17.9,0.4,,23.5,301.8,,,12.6,2.0
03/Jul/2022 01:45,,,,69,63.5,23.1,24.4,31.3,17.9,0.4,,23.4,301.8,,,16.6,3.3
03/Jul/2022 01:46,,,,69,63.5,23.1,24.4,31.3,17.9,0.4,,23.5,301.9,,,16.9,1.5
03/Jul/2022 01:47,,,,69,63.5,23.1,24.4,31.3,17.9,0.4,,23.5,301.8,,,2.2,-7.9
03/Jul/2022 01:48,,,,69,63.4,23.1,24.4,31.3,17.9,0.4,,23.4,301.8,,,15.5,0.0
03/Jul/2022 01:49,,,,69,63.5,23.1,24.4,31.3,17.9,0.4,,23.4,301.8,,,15.8,-4.2
03/Jul/2022 01:50,,,,69,63.5,23.1,24.4,31.3,17.9,0.4,,23.4,301.8,,,12.2,-3.7
03/Jul/2022 01:51,,,,69,63.6,23.0,24.4,31.2,17.8,0.4,,23.5,301.8,,,18.7,5.2
03/Jul/2022 01:52,,,,69,63.5,23.1,24.4,31.3,17.9,0.4,,23.4,301.9,,,17.3,-0.7
03/Jul/2022 01:53,,,,69,63.6,23.1,24.4,31.2,17.8,0.4,,23.5,301.9,,,4.1,-4.1
03/Jul/2022 01:54,,,,69,63.5,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,16.3,1.5
03/Jul/2022 01:55,,,,69,63.6,23.1,24.4,31.2,17.8,0.4,,23.4,301.8,,,15.5,-3.1
03/Jul/2022 01:56,,,,69,63.5,23.1,24.4,31.2,17.8,0.4,,23.4,301.9,,,14.0,2.3
03/Jul/2022 01:57,,,,69,63.4,23.0,24.4,31.2,17.8,0.4,,23.5,301.8,,,7.6,2.9
03/Jul/2022 01:58,,,,69,63.4,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,19.0,1.6
03/Jul/2022 01:59,,,,69,63.4,23.1,24.4,31.2,17.8,0.4,,23.6,301.8,,,-2.2,-6.9
03/Jul/2022 02:00,,,,69,63.4,23.1,24.4,31.3,17.9,0.4,,23.6,301.8,,,-3.1,-0.8
03/Jul/2022 02:01,,,,69,63.3,23.1,24.4,31.2,17.8,0.4,,23.6,301.9,,,-2.3,-1.7
03/Jul/2022 02:02,,,,69,63.3,23.0,24.4,31.2,17.8,0.4,,23.5,301.9,,,4.0,2.0
03/Jul/2022 02:03,,,,69,63.3,23.1,24.4,31.2,17.8,0.4,,23.5,301.9,,,6.7,-0.6
03/Jul/2022 02:04,,,,69,63.4,23.1,24.4,31.2,17.8,0.4,,23.5,301.8,,,1.6,3.6
03/Jul/2022 02:05,,,,69,63.3,23.1,24.4,31.2,17.8,0.4,,23.6,301.8,,,-2.7,0.3
03/Jul/2022 02:06,,,,69,63.4,22.9,24.4,31.2,17.8,0.4,,23.3,301.9,,,22.7,12.6
03/Jul/2022 02:07,,,,69,63.4,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,22.9,4.6
03/Jul/2022 02:08,,,,69,63.3,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,14.9,-5.3
03/Jul/2022 02:09,,,,69,63.2,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,11.6,-1.6
03/Jul/2022 02:10,,,,69,63.2,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,22.6,-1.9
03/Jul/2022 02:11,,,,69,63.3,23.0,24.4,31.2,17.8,0.4,,23.4,301.7,,,18.6,9.1
03/Jul/2022 02:12,,,,69,63.3,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,24.9,-3.1
03/Jul/2022 02:13,,,,69,63.2,23.1,24.4,31.2,17.8,0.4,,23.5,301.8,,,5.1,-6.3
03/Jul/2022 02:14,,,,69,63.2,23.1,24.4,31.2,17.8,0.4,,23.5,301.8,,,9.0,4.9
03/Jul/2022 02:15,,,,69,63.0,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,18.1,-8.1
03/Jul/2022 02:16,,,,69,63.1,23.1,24.4,31.2,17.8,0.4,,23.3,301.9,,,15.8,-5.7
03/Jul/2022 02:17,,,,69,63.2,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,21.2,7.2
03/Jul/2022 02:18,,,,69,63.2,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,14.1,-1.5
03/Jul/2022 02:19,,,,69,63.1,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,18.6,10.8
03/Jul/2022 02:20,,,,69,63.1,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,15.6,-1.5
03/Jul/2022 02:21,,,,69,63.0,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,20.9,5.0
03/Jul/2022 02:22,,,,69,63.0,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,15.2,-1.9
03/Jul/2022 02:23,,,,68,63.0,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,11.8,-7.5
03/Jul/2022 02:24,,,,68,63.2,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,18.7,6.5
03/Jul/2022 02:25,,,,69,62.9,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,19.9,-4.9
03/Jul/2022 02:26,,,,68,62.2,23.0,24.4,31.2,17.8,0.4,,23.4,301.8,,,23.5,-2.0
03/Jul/2022 02:27,,,,68,61.8,23.1,24.4,31.2,17.8,0.4,,23.3,301.9,,,12.1,-12.9
03/Jul/2022 02:28,,,,69,61.9,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,22.1,-2.1
03/Jul/2022 02:29,,,,69,62.6,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,19.2,-5.4
03/Jul/2022 02:30,,,,68,62.8,23.1,24.4,31.2,17.8,0.4,,23.6,301.9,,,-3.1,-9.7
03/Jul/2022 02:31,,,,68,63.1,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,17.7,6.9
03/Jul/2022 02:32,,,,69,63.1,22.9,24.4,31.1,17.8,0.4,,23.3,301.9,,,27.2,4.8
03/Jul/2022 02:33,,,,68,62.6,23.0,24.4,31.2,17.8,0.4,,23.4,301.9,,,13.4,-4.8
03/Jul/2022 02:34,,,,68,61.9,23.1,24.4,31.1,17.8,0.4,,23.3,302.0,,,9.8,-12.0
03/Jul/2022 02:35,,,,68,61.5,23.0,24.4,31.1,17.8,0.4,,23.4,301.9,,,9.8,-2.1
03/Jul/2022 02:36,,,,68,62.3,23.0,24.4,31.1,17.8,0.4,,23.4,301.9,,,5.8,1.7
03/Jul/2022 02:37,,,,68,62.8,22.9,24.4,31.1,17.8,0.4,,23.2,302.0,,,23.2,13.5
03/Jul/2022 02:38,,,,68,62.5,23.0,24.4,31.2,17.8,0.4,,23.3,302.0,,,14.4,-8.3
03/Jul/2022 02:39,,,,68,62.4,23.1,24.4,31.1,17.8,0.4,,23.4,302.0,,,11.0,-4.9
03/Jul/2022 02:40,,,,69,62.1,23.0,24.4,31.1,17.8,0.4,,23.3,301.9,,,13.7,-5.5
03/Jul/2022 02:41,,,,69,62.5,23.0,24.4,31.1,17.8,0.4,,23.3,301.9,,,7.4,8.7
03/Jul/2022 02:42,,,,68,62.8,23.0,24.4,31.1,17.8,0.4,,23.3,301.9,,,15.0,12.5
03/Jul/2022 02:43,,,,69,62.9,23.0,24.4,31.1,17.8,0.4,,23.5,301.9,,,0.3,-3.3
03/Jul/2022 02:44,,,,69,62.6,23.0,24.4,31.1,17.8,0.4,,23.3,301.9,,,23.8,14.1
03/Jul/2022 02:45,,,,69,62.8,23.0,24.4,31.1,17.8,0.4,,23.6,301.9,,,-5.1,-4.3
03/Jul/2022 02:46,,,,69,62.5,23.0,24.4,31.1,17.8,0.4,,23.4,301.8,,,21.1,5.0
03/Jul/2022 02:47,,,,69,62.9,23.0,24.4,31.1,17.8,0.4,,23.2,301.9,,,15.1,-10.8
03/Jul/2022 02:48,,,,68,62.7,23.0,24.4,31.1,17.8,0.4,,23.3,301.8,,,13.5,-6.1
03/Jul/2022 02:49,,,,68,62.6,22.9,24.4,31.1,17.8,0.4,,23.3,301.8,,,21.6,-5.5
03/Jul/2022 02:50,,,,68,61.7,23.0,24.4,31.1,17.8,0.4,,23.4,301.8,,,6.9,-2.3
03/Jul/2022 02:51,,,,68,61.4,23.0,24.4,31.1,17.8,0.4,,23.4,301.8,,,11.3,9.2
03/Jul/2022 02:52,,,,68,61.0,23.0,24.4,31.1,17.8,0.4,,23.4,301.7,,,13.4,2.8
03/Jul/2022 02:53,,,,68,61.2,22.9,24.4,31.1,17.8,0.4,,23.4,301.8,,,21.7,-2.2
03/Jul/2022 02:54,,,,68,61.9,22.9,24.4,31.1,17.8,0.4,,23.3,301.8,,,26.4,5.9
03/Jul/2022 02:55,,,,68,62.3,23.0,24.4,31.1,17.8,0.4,,23.3,301.8,,,9.8,-2.4
03/Jul/2022 02:56,,,,68,62.3,23.0,24.5,31.1,17.8,0.4,,23.3,301.8,,,21.6,2.0
03/Jul/2022 02:57,,,,68,62.5,23.0,24.4,31.1,17.8,0.4,,23.4,301.8,,,10.1,1.3
03/Jul/2022 02:58,,,,68,62.5,23.0,24.4,31.1,17.8,0.4,,23.5,301.9,,,4.7,4.9
03/Jul/2022 02:59,,,,68,62.7,23.0,24.4,31.1,17.8,0.4,,23.3,301.8,,,22.9,6.1
03/Jul/2022 03:00,,,,68,62.4,23.0,24.4,31.1,17.8,0.4,,23.2,301.8,,,19.2,-5.7
03/Jul/2022 03:01,,,,68,62.6,23.0,24.5,31.1,17.8,0.4,,23.3,301.8,,,14.0,10.4
03/Jul/2022 03:02,,,,68,62.6,23.0,24.4,31.1,17.8,0.4,,23.4,301.7,,,14.3,-2.7
03/Jul/2022 03:03,,,,68,62.7,23.0,24.5,31.1,17.8,0.4,,23.4,301.9,,,7.7,1.9
03/Jul/2022 03:04,,,,68,62.6,23.0,24.5,31.1,17.8,0.4,,23.2,301.8,,,9.1,-12.9
03/Jul/2022 03:05,,,,68,62.2,23.0,24.5,31.1,17.8,0.4,,23.5,301.8,,,6.4,-1.1
03/Jul/2022 03:06,,,,68,61.8,23.0,24.5,31.1,17.8,0.4,,23.4,301.8,,,0.9,-3.2
03/Jul/2022 03:07,,,,68,61.1,23.0,24.5,31.1,17.8,0.4,,23.5,301.9,,,1.1,-2.2
03/Jul/2022 03:08,,,,68,62.2,23.0,24.5,31.1,17.8,0.4,,23.5,301.9,,,-2.0,-9.4
03/Jul/2022 03:09,,,,67,62.7,22.9,24.5,31.1,17.8,0.4,,23.3,301.8,,,20.2,-1.4
03/Jul/2022 03:10,,,,68,62.1,22.9,24.5,31.1,17.8,0.4,,23.3,301.9,,,18.2,-5.6
03/Jul/2022 03:11,,,,68,61.8,23.0,24.5,31.1,17.8,0.4,,23.3,301.8,,,11.2,9.7
03/Jul/2022 03:12,,,,67,61.6,22.9,24.5,31.1,17.8,0.4,,23.3,301.8,,,18.4,9.8
03/Jul/2022 03:13,,,,68,62.0,22.9,24.5,31.1,17.8,0.4,,23.3,301.9,,,17.1,6.7
03/Jul/2022 03:14,,,,68,61.6,22.9,24.5,31.1,17.8,0.4,,23.3,301.8,,,30.8,3.5
03/Jul/2022 03:15,,,,68,62.6,22.9,24.5,31.1,17.8,0.4,,23.2,301.7,,,18.8,13.8
03/Jul/2022 03:16,,,,69,62.5,22.9,24.5,31.1,17.8,0.4,,23.4,301.8,,,7.5,-3.2
03/Jul/2022 03:17,,,,68,62.3,22.9,24.5,31.1,17.8,0.4,,23.3,301.8,,,21.9,-1.7
03/Jul/2022 03:18,,,,68,62.0,22.9,24.5,31.1,17.8,0.4,,23.3,301.8,,,18.1,-7.6
03/Jul/2022 03:19,,,,68,62.7,22.9,24.5,31.1,17.8,0.4,,23.5,301.8,,,1.9,4.4
03/Jul/2022 03:20,,,,68,61.4,22.9,24.5,31.1,17.8,0.4,,23.3,301.8,,,25.4,-1.7
03/Jul/2022 03:21,,,,68,61.8,23.0,24.5,31.1,17.8,0.4,,23.4,301.7,,,8.9,0.3
03/Jul/2022 03:22,,,,68,62.5,22.9,24.5,31.1,17.8,0.4,,23.3,301.8,,,17.6,-4.1
03/Jul/2022 03:23,,,,69,62.6,22.9,24.5,31.1,17.8,0.4,,23.3,301.7,,,19.8,1.8
03/Jul/2022 03:24,,,,68,62.8,22.9,24.5,31.1,17.8,0.4,,23.4,301.8,,,15.1,7.2
03/Jul/2022 03:25,,,,69,62.8,23.0,24.5,31.1,17.8,0.4,,23.4,301.8,,,9.3,-7.3
03/Jul/2022 03:26,,,,68,62.5,22.9,24.5,31.1,17.8,0.4,,23.4,301.8,,,19.5,-2.2
03/Jul/2022 03:27,,,,68,61.8,23.0,24.5,31.1,17.8,0.4,,23.4,301.8,,,21.1,2.6
03/Jul/2022 03:28,,,,68,62.0,23.0,24.5,31.1,17.8,0.4,,23.3,301.8,,,19.7,-7.5
03/Jul/2022 03:29,,,,68,61.7,22.9,24.5,31.1,17.8,0.4,,23.3,301.8,,,8.5,-11.4
03/Jul/2022 03:30,,,,68,61.5,23.0,24.5,31.1,17.8,0.4,,23.3,301.8,,,15.1,-8.5
03/Jul/2022 03:31,,,,68,61.2,23.0,24.5,31.1,17.8,0.4,,23.3,301.8,,,20.1,6.9
03/Jul/2022 03:32,,,,68,61.6,23.0,24.5,31.1,17.8,0.4,,23.3,301.7,,,13.5,9.9
03/Jul/2022 03:33,,,,68,62.2,22.9,24.5,31.1,17.8,0.4,,23.4,301.7,,,15.2,8.7
03/Jul/2022 03:34,,,,68,61.0,22.9,24.5,31.1,17.8,0.4,,23.4,301.8,,,11.2,11.4
03/Jul/2022 03:35,,,,68,60.6,23.0,24.5,31.1,17.8,0.4,,23.3,301.7,,,17.4,8.5
03/Jul/2022 03:36,,,,68,61.9,22.9,24.5,31.0,17.7,0.4,,23.3,301.7,,,19.5,12.6
03/Jul/2022 03:37,,,,68,61.6,23.0,24.5,31.1,17.8,0.4,,23.3,301.7,,,8.9,-6.4
03/Jul/2022 03:38,,,,68,62.2,23.0,24.5,31.1,17.8,0.4,,23.5,301.8,,,1.4,-10.7
03/Jul/2022 03:39,,,,68,62.4,23.0,24.5,31.0,17.7,0.4,,23.5,301.9,,,2.0,-10.6
03/Jul/2022 03:40,,,,68,62.2,23.0,24.5,31.1,17.8,0.4,,23.4,301.8,,,4.6,-8.7
03/Jul/2022 03:41,,,,68,61.6,23.0,24.5,31.1,17.8,0.4,,23.4,301.8,,,10.0,5.5
